path,slab,tile,z0,y0,x0,win_lo_z,win_lo_y,win_lo_x,win_hi_z,win_hi_y,win_hi_x,clamped,n_vox,n_pred,n_lab,n_pred_and_lab,n_pred_near_lab,coverage_strict,coverage_near4,reverse_strict,status
z2688/tile_y2240_x1792.npz,z2688,tile_y2240_x1792,2688,2240,1792,2752,2432,1984,2880,2560,2112,0,2097152,558849,558206,558206,558782,0.998849,0.99988,1.0,ok
z2688/tile_y2240_x2240.npz,z2688,tile_y2240_x2240,2688,2240,2240,2752,2432,2432,2880,2560,2560,0,2097152,595740,594860,594860,595711,0.998523,0.999951,1.0,ok
z2688/tile_y2240_x2688.npz,z2688,tile_y2240_x2688,2688,2240,2688,2752,2432,2880,2880,2560,3008,0,2097152,53961,23932,23932,26049,0.443505,0.482738,1.0,ok
z2688/tile_y2240_x3136.npz,z2688,tile_y2240_x3136,2688,2240,3136,2752,2432,3328,2880,2560,3456,0,2097152,0,0,0,0,,,,ok
z2688/tile_y2240_x448.npz,z2688,tile_y2240_x448,2688,2240,448,2752,2432,640,2880,2560,768,0,2097152,1181246,0,0,0,0.0,0.0,,ok
z2688/tile_y2240_x896.npz,z2688,tile_y2240_x896,2688,2240,896,2752,2432,1088,2880,2560,1216,0,2097152,506407,489680,489680,491053,0.966969,0.969681,1.0,ok
z2688/tile_y2688_x1344.npz,z2688,tile_y2688_x1344,2688,2688,1344,2752,2880,1536,2880,3008,1664,0,2097152,0,0,0,0,,,,ok
z2688/tile_y2688_x1792.npz,z2688,tile_y2688_x1792,2688,2688,1792,2752,2880,1984,2880,3008,2112,0,2097152,991809,0,0,0,0.0,0.0,,ok
z2688/tile_y2688_x2240.npz,z2688,tile_y2688_x2240,2688,2688,2240,2752,2880,2432,2880,3008,2560,0,2097152,786432,0,0,0,0.0,0.0,,ok
z2688/tile_y896_x1344.npz,z2688,tile_y896_x1344,2688,896,1344,2752,1088,1536,2880,1216,1664,0,2097152,1048576,0,0,0,0.0,0.0,,ok
z2688/tile_y896_x1792.npz,z2688,tile_y896_x1792,2688,896,1792,2752,1088,1984,2880,1216,2112,0,2097152,1021878,0,0,0,0.0,0.0,,ok
z2688/tile_y896_x2240.npz,z2688,tile_y896_x2240,2688,896,2240,2752,1088,2432,2880,1216,2560,0,2097152,898900,0,0,0,0.0,0.0,,ok
z2688/tile_y896_x2688.npz,z2688,tile_y896_x2688,2688,896,2688,2752,1088,2880,2880,1216,3008,0,2097152,0,0,0,0,,,,ok
z2688/tile_y896_x896.npz,z2688,tile_y896_x896,2688,896,896,2752,1088,1088,2880,1216,1216,0,2097152,393216,0,0,0,0.0,0.0,,ok
z2912/tile_y1344_x0.npz,z2912,tile_y1344_x0,2912,1344,0,2976,1536,192,3104,1664,320,0,2097152,524288,0,0,0,0.0,0.0,,ok
z2912/tile_y1344_x1344.npz,z2912,tile_y1344_x1344,2912,1344,1344,2976,1536,1536,3104,1664,1664,0,2097152,605283,603175,603175,605129,0.996517,0.999746,1.0,ok
z2912/tile_y1344_x1792.npz,z2912,tile_y1344_x1792,2912,1344,1792,2976,1536,1984,3104,1664,2112,0,2097152,735804,731667,731667,734784,0.994378,0.998614,1.0,ok
z2912/tile_y1344_x2240.npz,z2912,tile_y1344_x2240,2912,1344,2240,2976,1536,2432,3104,1664,2560,0,2097152,610591,607556,607556,609763,0.995029,0.998644,1.0,ok
z2912/tile_y1344_x2688.npz,z2912,tile_y1344_x2688,2912,1344,2688,2976,1536,2880,3104,1664,3008,0,2097152,93144,33510,33510,34589,0.359766,0.37135,1.0,ok
z2912/tile_y1344_x448.npz,z2912,tile_y1344_x448,2912,1344,448,2976,1536,640,3104,1664,768,0,2097152,351027,346455,346455,348348,0.986975,0.992368,1.0,ok
z2912/tile_y1344_x896.npz,z2912,tile_y1344_x896,2912,1344,896,2976,1536,1088,3104,1664,1216,0,2097152,566047,563562,563562,565630,0.99561,0.999263,1.0,ok
z2912/tile_y1792_x0.npz,z2912,tile_y1792_x0,2912,1792,0,2976,1984,192,3104,2112,320,0,2097152,425984,0,0,0,0.0,0.0,,ok
z2912/tile_y1792_x1344.npz,z2912,tile_y1792_x1344,2912,1792,1344,2976,1984,1536,3104,2112,1664,0,2097152,551447,548943,548943,550895,0.995459,0.998999,1.0,ok
z2912/tile_y1792_x1792.npz,z2912,tile_y1792_x1792,2912,1792,1792,2976,1984,1984,3104,2112,2112,0,2097152,648349,643863,643863,646967,0.993081,0.997868,1.0,ok
z2912/tile_y1792_x2240.npz,z2912,tile_y1792_x2240,2912,1792,2240,2976,1984,2432,3104,2112,2560,0,2097152,568530,566223,566223,568113,0.995942,0.999267,1.0,ok
z2912/tile_y1792_x2688.npz,z2912,tile_y1792_x2688,2912,1792,2688,2976,1984,2880,3104,2112,3008,0,2097152,546785,545462,545462,546699,0.99758,0.999843,1.0,ok
z2912/tile_y1792_x3136.npz,z2912,tile_y1792_x3136,2912,1792,3136,2976,1984,3328,3104,2112,3456,0,2097152,294912,0,0,0,0.0,0.0,,ok
z2912/tile_y1792_x448.npz,z2912,tile_y1792_x448,2912,1792,448,2976,1984,640,3104,2112,768,0,2097152,486543,485020,485020,486464,0.99687,0.999838,1.0,ok
z2912/tile_y1792_x896.npz,z2912,tile_y1792_x896,2912,1792,896,2976,1984,1088,3104,2112,1216,0,2097152,555347,553869,553869,555063,0.997339,0.999489,1.0,ok
z2912/tile_y2240_x1344.npz,z2912,tile_y2240_x1344,2912,2240,1344,2976,2432,1536,3104,2560,1664,0,2097152,630017,628904,628904,629855,0.998233,0.999743,1.0,ok
z2912/tile_y2240_x1792.npz,z2912,tile_y2240_x1792,2912,2240,1792,2976,2432,1984,3104,2560,2112,0,2097152,531026,530425,530425,530915,0.998868,0.999791,1.0,ok
z2912/tile_y2240_x2240.npz,z2912,tile_y2240_x2240,2912,2240,2240,2976,2432,2432,3104,2560,2560,0,2097152,650326,649072,649072,649998,0.998072,0.999496,1.0,ok
z2912/tile_y2240_x2688.npz,z2912,tile_y2240_x2688,2912,2240,2688,2976,2432,2880,3104,2560,3008,0,2097152,264547,259779,259779,261509,0.981977,0.988516,1.0,ok
z2912/tile_y2240_x3136.npz,z2912,tile_y2240_x3136,2912,2240,3136,2976,2432,3328,3104,2560,3456,0,2097152,0,0,0,0,,,,ok
z2912/tile_y2240_x448.npz,z2912,tile_y2240_x448,2912,2240,448,2976,2432,640,3104,2560,768,0,2097152,744960,0,0,0,0.0,0.0,,ok
z2912/tile_y2240_x896.npz,z2912,tile_y2240_x896,2912,2240,896,2976,2432,1088,3104,2560,1216,0,2097152,534817,531317,531317,533931,0.993456,0.998343,1.0,ok
z2912/tile_y2688_x1344.npz,z2912,tile_y2688_x1344,2912,2688,1344,2976,2880,1536,3104,3008,1664,0,2097152,393216,0,0,0,0.0,0.0,,ok
z2912/tile_y2688_x1792.npz,z2912,tile_y2688_x1792,2912,2688,1792,2976,2880,1984,3104,3008,2112,0,2097152,540714,0,0,0,0.0,0.0,,ok
z2912/tile_y2688_x2240.npz,z2912,tile_y2688_x2240,2912,2688,2240,2976,2880,2432,3104,3008,2560,0,2097152,1350523,0,0,0,0.0,0.0,,ok
z2912/tile_y896_x1344.npz,z2912,tile_y896_x1344,2912,896,1344,2976,1088,1536,3104,1216,1664,0,2097152,557056,0,0,0,0.0,0.0,,ok
z2912/tile_y896_x1792.npz,z2912,tile_y896_x1792,2912,896,1792,2976,1088,1984,3104,1216,2112,0,2097152,913496,0,0,0,0.0,0.0,,ok
z2912/tile_y896_x2240.npz,z2912,tile_y896_x2240,2912,896,2240,2976,1088,2432,3104,1216,2560,0,2097152,0,0,0,0,,,,ok
z2912/tile_y896_x896.npz,z2912,tile_y896_x896,2912,896,896,2976,1088,1088,3104,1216,1216,0,2097152,393216,0,0,0,0.0,0.0,,ok
z3136/tile_y1344_x0.npz,z3136,tile_y1344_x0,3136,1344,0,3200,1536,192,3328,1664,320,0,2097152,524288,0,0,0,0.0,0.0,,ok
z3136/tile_y1344_x1344.npz,z3136,tile_y1344_x1344,3136,1344,1344,3200,1536,1536,3328,1664,1664,0,2097152,617267,612591,612591,616122,0.992425,0.998145,1.0,ok
z3136/tile_y1344_x1792.npz,z3136,tile_y1344_x1792,3136,1344,1792,3200,1536,1984,3328,1664,2112,0,2097152,819793,816715,816715,819205,0.996245,0.999283,1.0,ok
z3136/tile_y1344_x2240.npz,z3136,tile_y1344_x2240,3136,1344,2240,3200,1536,2432,3328,1664,2560,0,2097152,540333,537375,537375,538821,0.994526,0.997202,1.0,ok
z3136/tile_y1344_x2688.npz,z3136,tile_y1344_x2688,3136,1344,2688,3200,1536,2880,3328,1664,3008,0,2097152,993189,0,0,0,0.0,0.0,,ok
z3136/tile_y1344_x448.npz,z3136,tile_y1344_x448,3136,1344,448,3200,1536,640,3328,1664,768,0,2097152,213067,205752,205752,210525,0.965668,0.988069,1.0,ok
z3136/tile_y1344_x896.npz,z3136,tile_y1344_x896,3136,1344,896,3200,1536,1088,3328,1664,1216,0,2097152,474979,473267,473267,474548,0.996396,0.999093,1.0,ok
z3136/tile_y1792_x0.npz,z3136,tile_y1792_x0,3136,1792,0,3200,1984,192,3328,2112,320,0,2097152,131072,0,0,0,0.0,0.0,,ok
z3136/tile_y1792_x1344.npz,z3136,tile_y1792_x1344,3136,1792,1344,3200,1984,1536,3328,2112,1664,0,2097152,581999,578527,578527,581307,0.994034,0.998811,1.0,ok
z3136/tile_y1792_x1792.npz,z3136,tile_y1792_x1792,3136,1792,1792,3200,1984,1984,3328,2112,2112,0,2097152,620483,618597,618597,620228,0.99696,0.999589,1.0,ok
z3136/tile_y1792_x2240.npz,z3136,tile_y1792_x2240,3136,1792,2240,3200,1984,2432,3328,2112,2560,0,2097152,566046,563738,563738,565715,0.995923,0.999415,1.0,ok
z3136/tile_y1792_x2688.npz,z3136,tile_y1792_x2688,3136,1792,2688,3200,1984,2880,3328,2112,3008,0,2097152,554128,551495,551495,552995,0.995248,0.997955,1.0,ok
z3136/tile_y1792_x3136.npz,z3136,tile_y1792_x3136,3136,1792,3136,3200,1984,3328,3328,2112,3456,0,2097152,393216,0,0,0,0.0,0.0,,ok
z3136/tile_y1792_x448.npz,z3136,tile_y1792_x448,3136,1792,448,3200,1984,640,3328,2112,768,0,2097152,580621,578713,578713,580244,0.996714,0.999351,1.0,ok
z3136/tile_y1792_x896.npz,z3136,tile_y1792_x896,3136,1792,896,3200,1984,1088,3328,2112,1216,0,2097152,523171,521199,521199,522522,0.996231,0.998759,1.0,ok
z3136/tile_y2240_x1344.npz,z3136,tile_y2240_x1344,3136,2240,1344,3200,2432,1536,3328,2560,1664,0,2097152,567149,564905,564905,566914,0.996043,0.999586,1.0,ok
z3136/tile_y2240_x1792.npz,z3136,tile_y2240_x1792,3136,2240,1792,3200,2432,1984,3328,2560,2112,0,2097152,545456,543951,543951,545159,0.997241,0.999456,1.0,ok
z3136/tile_y2240_x2240.npz,z3136,tile_y2240_x2240,3136,2240,2240,3200,2432,2432,3328,2560,2560,0,2097152,553181,550945,550945,553123,0.995958,0.999895,1.0,ok
z3136/tile_y2240_x2688.npz,z3136,tile_y2240_x2688,3136,2240,2688,3200,2432,2880,3328,2560,3008,0,2097152,349755,344322,344322,346779,0.984466,0.991491,1.0,ok
z3136/tile_y2240_x3136.npz,z3136,tile_y2240_x3136,3136,2240,3136,3200,2432,3328,3328,2560,3456,0,2097152,0,0,0,0,,,,ok
z3136/tile_y2240_x448.npz,z3136,tile_y2240_x448,3136,2240,448,3200,2432,640,3328,2560,768,0,2097152,785173,0,0,0,0.0,0.0,,ok
z3136/tile_y2240_x896.npz,z3136,tile_y2240_x896,3136,2240,896,3200,2432,1088,3328,2560,1216,0,2097152,538610,535008,535008,535905,0.993312,0.994978,1.0,ok
z3136/tile_y2688_x1344.npz,z3136,tile_y2688_x1344,3136,2688,1344,3200,2880,1536,3328,3008,1664,0,2097152,1513412,0,0,0,0.0,0.0,,ok
z3136/tile_y2688_x1792.npz,z3136,tile_y2688_x1792,3136,2688,1792,3200,2880,1984,3328,3008,2112,0,2097152,698792,0,0,0,0.0,0.0,,ok
z3136/tile_y2688_x2240.npz,z3136,tile_y2688_x2240,3136,2688,2240,3200,2880,2432,3328,3008,2560,0,2097152,766896,0,0,0,0.0,0.0,,ok
z3136/tile_y896_x1344.npz,z3136,tile_y896_x1344,3136,896,1344,3200,1088,1536,3328,1216,1664,0,2097152,1144077,0,0,0,0.0,0.0,,ok
z3136/tile_y896_x1792.npz,z3136,tile_y896_x1792,3136,896,1792,3200,1088,1984,3328,1216,2112,0,2097152,948388,0,0,0,0.0,0.0,,ok
z3136/tile_y896_x2240.npz,z3136,tile_y896_x2240,3136,896,2240,3200,1088,2432,3328,1216,2560,0,2097152,0,0,0,0,,,,ok
z3136/tile_y896_x896.npz,z3136,tile_y896_x896,3136,896,896,3200,1088,1088,3328,1216,1216,0,2097152,262144,0,0,0,0.0,0.0,,ok
z3360/tile_y1344_x1344.npz,z3360,tile_y1344_x1344,3360,1344,1344,3424,1536,1536,3552,1664,1664,0,2097152,650734,645524,645524,649169,0.991994,0.997595,1.0,ok
z3360/tile_y1344_x1792.npz,z3360,tile_y1344_x1792,3360,1344,1792,3424,1536,1984,3552,1664,2112,0,2097152,843200,841190,841190,842954,0.997616,0.999708,1.0,ok
z3360/tile_y1344_x2240.npz,z3360,tile_y1344_x2240,3360,1344,2240,3424,1536,2432,3552,1664,2560,0,2097152,518696,512304,512304,514766,0.987677,0.992423,1.0,ok
z3360/tile_y1344_x2688.npz,z3360,tile_y1344_x2688,3360,1344,2688,3424,1536,2880,3552,1664,3008,0,2097152,1640984,0,0,0,0.0,0.0,,ok
z3360/tile_y1344_x448.npz,z3360,tile_y1344_x448,3360,1344,448,3424,1536,640,3552,1664,768,0,2097152,83182,32850,32850,34362,0.394917,0.413094,1.0,ok
z3360/tile_y1344_x896.npz,z3360,tile_y1344_x896,3360,1344,896,3424,1536,1088,3552,1664,1216,0,2097152,599798,595822,595822,598393,0.993371,0.997658,1.0,ok
z3360/tile_y1792_x1344.npz,z3360,tile_y1792_x1344,3360,1792,1344,3424,1984,1536,3552,2112,1664,0,2097152,599245,596123,596123,598774,0.99479,0.999214,1.0,ok
z3360/tile_y1792_x1792.npz,z3360,tile_y1792_x1792,3360,1792,1792,3424,1984,1984,3552,2112,2112,0,2097152,532030,529790,529790,531939,0.99579,0.999829,1.0,ok
z3360/tile_y1792_x2240.npz,z3360,tile_y1792_x2240,3360,1792,2240,3424,1984,2432,3552,2112,2560,0,2097152,698474,695376,695376,698070,0.995565,0.999422,1.0,ok
z3360/tile_y1792_x2688.npz,z3360,tile_y1792_x2688,3360,1792,2688,3424,1984,2880,3552,2112,3008,0,2097152,722742,721158,721158,722711,0.997808,0.999957,1.0,ok
z3360/tile_y1792_x3136.npz,z3360,tile_y1792_x3136,3360,1792,3136,3424,1984,3328,3552,2112,3456,0,2097152,524288,0,0,0,0.0,0.0,,ok
z3360/tile_y1792_x448.npz,z3360,tile_y1792_x448,3360,1792,448,3424,1984,640,3552,2112,768,0,2097152,460968,456830,456830,459470,0.991023,0.99675,1.0,ok
z3360/tile_y1792_x896.npz,z3360,tile_y1792_x896,3360,1792,896,3424,1984,1088,3552,2112,1216,0,2097152,549836,547807,547807,549544,0.99631,0.999469,1.0,ok
z3360/tile_y2240_x1344.npz,z3360,tile_y2240_x1344,3360,2240,1344,3424,2432,1536,3552,2560,1664,0,2097152,541495,540930,540930,541477,0.998957,0.999967,1.0,ok
z3360/tile_y2240_x1792.npz,z3360,tile_y2240_x1792,3360,2240,1792,3424,2432,1984,3552,2560,2112,0,2097152,545521,544743,544743,545299,0.998574,0.999593,1.0,ok
z3360/tile_y2240_x2240.npz,z3360,tile_y2240_x2240,3360,2240,2240,3424,2432,2432,3552,2560,2560,0,2097152,541066,539132,539132,540965,0.996426,0.999813,1.0,ok
z3360/tile_y2240_x2688.npz,z3360,tile_y2240_x2688,3360,2240,2688,3424,2432,2880,3552,2560,3008,0,2097152,520294,515343,515343,518723,0.990484,0.996981,1.0,ok
z3360/tile_y2240_x3136.npz,z3360,tile_y2240_x3136,3360,2240,3136,3424,2432,3328,3552,2560,3456,0,2097152,262144,0,0,0,0.0,0.0,,ok
z3360/tile_y2240_x448.npz,z3360,tile_y2240_x448,3360,2240,448,3424,2432,640,3552,2560,768,0,2097152,751777,0,0,0,0.0,0.0,,ok
z3360/tile_y2240_x896.npz,z3360,tile_y2240_x896,3360,2240,896,3424,2432,1088,3552,2560,1216,0,2097152,482371,475867,475867,477385,0.986517,0.989664,1.0,ok
z3360/tile_y2688_x1344.npz,z3360,tile_y2688_x1344,3360,2688,1344,3424,2880,1536,3552,3008,1664,0,2097152,1370150,0,0,0,0.0,0.0,,ok
z3360/tile_y2688_x1792.npz,z3360,tile_y2688_x1792,3360,2688,1792,3424,2880,1984,3552,3008,2112,0,2097152,307063,7887,7887,8045,0.025685,0.0262,1.0,ok
z3360/tile_y2688_x2240.npz,z3360,tile_y2688_x2240,3360,2688,2240,3424,2880,2432,3552,3008,2560,0,2097152,750900,0,0,0,0.0,0.0,,ok
z3360/tile_y896_x1344.npz,z3360,tile_y896_x1344,3360,896,1344,3424,1088,1536,3552,1216,1664,0,2097152,556608,932,932,967,0.001674,0.001737,1.0,ok
z3360/tile_y896_x1792.npz,z3360,tile_y896_x1792,3360,896,1792,3424,1088,1984,3552,1216,2112,0,2097152,174946,118104,118104,118869,0.675088,0.679461,1.0,ok
z3360/tile_y896_x2240.npz,z3360,tile_y896_x2240,3360,896,2240,3424,1088,2432,3552,1216,2560,0,2097152,393216,0,0,0,0.0,0.0,,ok
z3360/tile_y896_x896.npz,z3360,tile_y896_x896,3360,896,896,3424,1088,1088,3552,1216,1216,0,2097152,524288,0,0,0,0.0,0.0,,ok
z3584/tile_y1344_x1344.npz,z3584,tile_y1344_x1344,3584,1344,1344,3648,1536,1536,3776,1664,1664,0,2097152,705810,703023,703023,705414,0.996051,0.999439,1.0,ok
z3584/tile_y1344_x1792.npz,z3584,tile_y1344_x1792,3584,1344,1792,3648,1536,1984,3776,1664,2112,0,2097152,607956,605004,605004,607568,0.995144,0.999362,1.0,ok
z3584/tile_y1344_x2240.npz,z3584,tile_y1344_x2240,3584,1344,2240,3648,1536,2432,3776,1664,2560,0,2097152,731457,726514,726514,730628,0.993242,0.998867,1.0,ok
z3584/tile_y1344_x2688.npz,z3584,tile_y1344_x2688,3584,1344,2688,3648,1536,2880,3776,1664,3008,0,2097152,594050,0,0,0,0.0,0.0,,ok
z3584/tile_y1344_x448.npz,z3584,tile_y1344_x448,3584,1344,448,3648,1536,640,3776,1664,768,0,2097152,212419,3520,3520,3643,0.016571,0.01715,1.0,ok
z3584/tile_y1344_x896.npz,z3584,tile_y1344_x896,3584,1344,896,3648,1536,1088,3776,1664,1216,0,2097152,706705,703688,703688,705710,0.995731,0.998592,1.0,ok
z3584/tile_y1792_x1344.npz,z3584,tile_y1792_x1344,3584,1792,1344,3648,1984,1536,3776,2112,1664,0,2097152,518473,517133,517133,518376,0.997415,0.999813,1.0,ok
z3584/tile_y1792_x1792.npz,z3584,tile_y1792_x1792,3584,1792,1792,3648,1984,1984,3776,2112,2112,0,2097152,663340,660995,660995,663093,0.996465,0.999628,1.0,ok
z3584/tile_y1792_x2240.npz,z3584,tile_y1792_x2240,3584,1792,2240,3648,1984,2432,3776,2112,2560,0,2097152,643447,640170,640170,642773,0.994907,0.998953,1.0,ok
z3584/tile_y1792_x2688.npz,z3584,tile_y1792_x2688,3584,1792,2688,3648,1984,2880,3776,2112,3008,0,2097152,553579,552350,552350,553480,0.99778,0.999821,1.0,ok
z3584/tile_y1792_x3136.npz,z3584,tile_y1792_x3136,3584,1792,3136,3648,1984,3328,3776,2112,3456,0,2097152,645368,5206,5206,5316,0.008067,0.008237,1.0,ok
z3584/tile_y1792_x448.npz,z3584,tile_y1792_x448,3584,1792,448,3648,1984,640,3776,2112,768,0,2097152,278493,271522,271522,272907,0.974969,0.979942,1.0,ok
z3584/tile_y1792_x896.npz,z3584,tile_y1792_x896,3584,1792,896,3648,1984,1088,3776,2112,1216,0,2097152,754941,751557,751557,754416,0.995518,0.999305,1.0,ok
z3584/tile_y2240_x1344.npz,z3584,tile_y2240_x1344,3584,2240,1344,3648,2432,1536,3776,2560,1664,0,2097152,516762,516194,516194,516747,0.998901,0.999971,1.0,ok
z3584/tile_y2240_x1792.npz,z3584,tile_y2240_x1792,3584,2240,1792,3648,2432,1984,3776,2560,2112,0,2097152,450946,450381,450381,450944,0.998747,0.999996,1.0,ok
z3584/tile_y2240_x2240.npz,z3584,tile_y2240_x2240,3584,2240,2240,3648,2432,2432,3776,2560,2560,0,2097152,499038,497839,497839,498962,0.997597,0.999848,1.0,ok
z3584/tile_y2240_x2688.npz,z3584,tile_y2240_x2688,3584,2240,2688,3648,2432,2880,3776,2560,3008,0,2097152,208658,199515,199515,202599,0.956182,0.970962,1.0,ok
z3584/tile_y2240_x3136.npz,z3584,tile_y2240_x3136,3584,2240,3136,3648,2432,3328,3776,2560,3456,0,2097152,262144,0,0,0,0.0,0.0,,ok
z3584/tile_y2240_x448.npz,z3584,tile_y2240_x448,3584,2240,448,3648,2432,640,3776,2560,768,0,2097152,1596716,0,0,0,0.0,0.0,,ok
z3584/tile_y2240_x896.npz,z3584,tile_y2240_x896,3584,2240,896,3648,2432,1088,3776,2560,1216,0,2097152,591537,578716,578716,582377,0.978326,0.984515,1.0,ok
z3584/tile_y2688_x1344.npz,z3584,tile_y2688_x1344,3584,2688,1344,3648,2880,1536,3776,3008,1664,0,2097152,1267620,0,0,0,0.0,0.0,,ok
z3584/tile_y2688_x1792.npz,z3584,tile_y2688_x1792,3584,2688,1792,3648,2880,1984,3776,3008,2112,0,2097152,316682,18980,18980,18980,0.059934,0.059934,1.0,ok
z3584/tile_y2688_x2240.npz,z3584,tile_y2688_x2240,3584,2688,2240,3648,2880,2432,3776,3008,2560,0,2097152,804442,0,0,0,0.0,0.0,,ok
z3584/tile_y896_x1344.npz,z3584,tile_y896_x1344,3584,896,1344,3648,1088,1536,3776,1216,1664,0,2097152,180168,126696,126696,127691,0.70321,0.708733,1.0,ok
z3584/tile_y896_x1792.npz,z3584,tile_y896_x1792,3584,896,1792,3648,1088,1984,3776,1216,2112,0,2097152,105981,28034,28034,34319,0.264519,0.323822,1.0,ok
z3584/tile_y896_x2240.npz,z3584,tile_y896_x2240,3584,896,2240,3648,1088,2432,3776,1216,2560,0,2097152,1048576,0,0,0,0.0,0.0,,ok
z3584/tile_y896_x896.npz,z3584,tile_y896_x896,3584,896,896,3648,1088,1088,3776,1216,1216,0,2097152,786432,0,0,0,0.0,0.0,,ok
z3808/tile_y1344_x1344.npz,z3808,tile_y1344_x1344,3808,1344,1344,3872,1536,1536,4000,1664,1664,0,2097152,642543,639318,639318,642112,0.994981,0.999329,1.0,ok
z3808/tile_y1344_x1792.npz,z3808,tile_y1344_x1792,3808,1344,1792,3872,1536,1984,4000,1664,2112,0,2097152,571845,571281,571281,571835,0.999014,0.999983,1.0,ok
z3808/tile_y1344_x2240.npz,z3808,tile_y1344_x2240,3808,1344,2240,3872,1536,2432,4000,1664,2560,0,2097152,613024,611198,611198,612830,0.997021,0.999684,1.0,ok
z3808/tile_y1344_x2688.npz,z3808,tile_y1344_x2688,3808,1344,2688,3872,1536,2880,4000,1664,3008,0,2097152,97316,22721,22721,24616,0.233477,0.252949,1.0,ok
z3808/tile_y1344_x448.npz,z3808,tile_y1344_x448,3808,1344,448,3872,1536,640,4000,1664,768,0,2097152,1579388,0,0,0,0.0,0.0,,ok
z3808/tile_y1344_x896.npz,z3808,tile_y1344_x896,3808,1344,896,3872,1536,1088,4000,1664,1216,0,2097152,73217,63352,63352,67075,0.865264,0.916112,1.0,ok
z3808/tile_y1792_x1344.npz,z3808,tile_y1792_x1344,3808,1792,1344,3872,1984,1536,4000,2112,1664,0,2097152,611732,609695,609695,611532,0.99667,0.999673,1.0,ok
z3808/tile_y1792_x1792.npz,z3808,tile_y1792_x1792,3808,1792,1792,3872,1984,1984,4000,2112,2112,0,2097152,653795,651184,651184,653454,0.996006,0.999478,1.0,ok
z3808/tile_y1792_x2240.npz,z3808,tile_y1792_x2240,3808,1792,2240,3872,1984,2432,4000,2112,2560,0,2097152,555011,553640,553640,554912,0.99753,0.999822,1.0,ok
z3808/tile_y1792_x2688.npz,z3808,tile_y1792_x2688,3808,1792,2688,3872,1984,2880,4000,2112,3008,0,2097152,358978,358418,358418,358911,0.99844,0.999813,1.0,ok
z3808/tile_y1792_x3136.npz,z3808,tile_y1792_x3136,3808,1792,3136,3872,1984,3328,4000,2112,3456,0,2097152,109353,95581,95581,95745,0.874059,0.875559,1.0,ok
z3808/tile_y1792_x448.npz,z3808,tile_y1792_x448,3808,1792,448,3872,1984,640,4000,2112,768,0,2097152,278404,275518,275518,276331,0.989634,0.992554,1.0,ok
z3808/tile_y1792_x896.npz,z3808,tile_y1792_x896,3808,1792,896,3872,1984,1088,4000,2112,1216,0,2097152,635910,632468,632468,635148,0.994587,0.998802,1.0,ok
z3808/tile_y2240_x1344.npz,z3808,tile_y2240_x1344,3808,2240,1344,3872,2432,1536,4000,2560,1664,0,2097152,523067,522197,522197,523046,0.998337,0.99996,1.0,ok
z3808/tile_y2240_x1792.npz,z3808,tile_y2240_x1792,3808,2240,1792,3872,2432,1984,4000,2560,2112,0,2097152,514737,513708,513708,514733,0.998001,0.999992,1.0,ok
z3808/tile_y2240_x2240.npz,z3808,tile_y2240_x2240,3808,2240,2240,3872,2432,2432,4000,2560,2560,0,2097152,534542,531881,531881,533598,0.995022,0.998234,1.0,ok
z3808/tile_y2240_x2688.npz,z3808,tile_y2240_x2688,3808,2240,2688,3872,2432,2880,4000,2560,3008,0,2097152,239305,232380,232380,236972,0.971062,0.990251,1.0,ok
z3808/tile_y2240_x3136.npz,z3808,tile_y2240_x3136,3808,2240,3136,3872,2432,3328,4000,2560,3456,0,2097152,262144,0,0,0,0.0,0.0,,ok
z3808/tile_y2240_x448.npz,z3808,tile_y2240_x448,3808,2240,448,3872,2432,640,4000,2560,768,0,2097152,893896,0,0,0,0.0,0.0,,ok
z3808/tile_y2240_x896.npz,z3808,tile_y2240_x896,3808,2240,896,3872,2432,1088,4000,2560,1216,0,2097152,498415,491376,491376,492034,0.985877,0.987197,1.0,ok
z3808/tile_y2688_x1344.npz,z3808,tile_y2688_x1344,3808,2688,1344,3872,2880,1536,4000,3008,1664,0,2097152,1013760,0,0,0,0.0,0.0,,ok
z3808/tile_y2688_x1792.npz,z3808,tile_y2688_x1792,3808,2688,1792,3872,2880,1984,4000,3008,2112,0,2097152,299748,558,558,929,0.001862,0.003099,1.0,ok
z3808/tile_y2688_x2240.npz,z3808,tile_y2688_x2240,3808,2688,2240,3872,2880,2432,4000,3008,2560,0,2097152,1126954,0,0,0,0.0,0.0,,ok
z3808/tile_y896_x1344.npz,z3808,tile_y896_x1344,3808,896,1344,3872,1088,1536,4000,1216,1664,0,2097152,192269,134302,134302,135093,0.698511,0.702625,1.0,ok
z3808/tile_y896_x1792.npz,z3808,tile_y896_x1792,3808,896,1792,3872,1088,1984,4000,1216,2112,0,2097152,202578,3717,3717,3773,0.018348,0.018625,1.0,ok
z3808/tile_y896_x2240.npz,z3808,tile_y896_x2240,3808,896,2240,3872,1088,2432,4000,1216,2560,0,2097152,786432,0,0,0,0.0,0.0,,ok
z3808/tile_y896_x896.npz,z3808,tile_y896_x896,3808,896,896,3872,1088,1088,4000,1216,1216,0,2097152,1195520,0,0,0,0.0,0.0,,ok
